,0,1,2,3,4,5,6,7,8,9,
1,20,0,65,0,15,0,0,0,0,0,3
1,21,0,65,0,14,0,0,0,0,0,3
1,22,0,65,0,13,0,0,0,0,0,3
1,23,0,65,0,12,0,0,0,0,0,3
1,24,0,65,0,11,0,0,0,0,0,3
1,25,0,65,0,10,0,0,0,0,0,3
1,26,0,65,0,9,0,0,0,0,0,3
1,27,0,65,0,8,0,0,0,0,0,3
1,28,0,65,0,7,0,0,0,0,0,3
1,29,0,65,0,6,0,0,0,0,0,3
1,30,0,65,0,5,0,0,0,0,0,3
1,31,0,65,0,4,0,0,0,0,0,3
1,32,0,65,0,3,0,0,0,0,0,3
1,33,0,65,0,2,0,0,0,0,0,3
1,34,0,65,0,1,0,0,0,0,0,3
1,99,1,0,0,0,0,0,0,0,0,0
1,98,2,0,0,0,0,0,0,0,0,0
1,97,3,0,0,0,0,0,0,0,0,0
1,96,4,0,0,0,0,0,0,0,0,0
1,95,5,0,0,0,0,0,0,0,0,0
1,94,6,0,0,0,0,0,0,0,0,0
1,93,7,0,0,0,0,0,0,0,0,0
1,92,8,0,0,0,0,0,0,0,0,0
1,91,9,0,0,0,0,0,0,0,0,0
1,90,10,0,0,0,0,0,0,0,0,0
1,89,11,0,0,0,0,0,0,0,0,0
1,88,12,0,0,0,0,0,0,0,0,0
1,87,13,0,0,0,0,0,0,0,0,0
1,86,14,0,0,0,0,0,0,0,0,0
1,85,15,0,0,0,0,0,0,0,0,0
1,84,16,0,0,0,0,0,0,0,0,0
1,83,17,0,0,0,0,0,0,0,0,0
1,82,18,0,0,0,0,0,0,0,0,0
1,81,19,0,0,0,0,0,0,0,0,0
1,80,20,0,0,0,0,0,0,0,0,0
1,79,21,0,0,0,0,0,0,0,0,0
1,78,22,0,0,0,0,0,0,0,0,0
1,77,23,0,0,0,0,0,0,0,0,0
1,76,24,0,0,0,0,0,0,0,0,0
1,75,25,0,0,0,0,0,0,0,0,0
1,74,26,0,0,0,0,0,0,0,0,0
1,73,27,0,0,0,0,0,0,0,0,0
1,72,28,0,0,0,0,0,0,0,0,0
1,71,29,0,0,0,0,0,0,0,0,0
1,70,30,0,0,0,0,0,0,0,0,0
1,69,31,0,0,0,0,0,0,0,0,0
1,68,32,0,0,0,0,0,0,0,0,0
1,67,32,1,0,0,0,0,0,0,0,0
1,66,32,2,0,0,0,0,0,0,0,0
1,65,32,3,0,0,0,0,0,0,0,0
1,64,32,4,0,0,0,0,0,0,0,0
1,63,32,5,0,0,0,0,0,0,0,0
1,62,32,6,0,0,0,0,0,0,0,0
1,61,32,7,0,0,0,0,0,0,0,0
1,60,32,8,0,0,0,0,0,0,0,0
1,59,32,9,0,0,0,0,0,0,0,0
1,58,32,10,0,0,0,0,0,0,0,0
1,57,32,11,0,0,0,0,0,0,0,0
1,56,32,12,0,0,0,0,0,0,0,0
1,55,32,13,0,0,0,0,0,0,0,0
1,54,32,14,0,0,0,0,0,0,0,0
1,53,32,15,0,0,0,0,0,0,0,0
1,52,32,16,0,0,0,0,0,0,0,0
1,51,32,17,0,0,0,0,0,0,0,0
1,50,32,18,0,0,0,0,0,0,0,0
1,49,32,19,0,0,0,0,0,0,0,0
1,48,32,20,0,0,0,0,0,0,0,0
1,47,32,21,0,0,0,0,0,0,0,0
1,46,32,22,0,0,0,0,0,0,0,0
1,45,32,23,0,0,0,0,0,0,0,0
1,44,32,24,0,0,0,0,0,0,0,0
1,43,32,25,0,0,0,0,0,0,0,0
1,42,32,26,0,0,0,0,0,0,0,0
1,41,32,27,0,0,0,0,0,0,0,0
1,40,32,28,0,0,0,0,0,0,0,0
1,39,32,29,0,0,0,0,0,0,0,0
1,38,32,30,0,0,0,0,0,0,0,0
1,37,32,31,0,0,0,0,0,0,0,0
1,36,32,32,0,0,0,0,0,0,0,0
1,35,32,33,0,0,0,0,0,0,0,0
1,34,33,33,0,0,0,0,0,0,0,0
1,33,34,33,0,0,0,0,0,0,0,0
1,32,35,33,0,0,0,0,0,0,0,0
1,31,36,33,0,0,0,0,0,0,0,0
1,30,37,33,0,0,0,0,0,0,0,0
1,29,38,33,0,0,0,0,0,0,0,0
1,28,39,33,0,0,0,0,0,0,0,0
1,27,40,33,0,0,0,0,0,0,0,0
1,25,42,33,0,0,0,0,0,0,0,0
1,24,43,33,0,0,0,0,0,0,0,0
1,23,44,33,0,0,0,0,0,0,0,0
1,22,45,33,0,0,0,0,0,0,0,0
1,21,46,33,0,0,0,0,0,0,0,0
1,20,47,33,0,0,0,0,0,0,0,0
1,19,48,33,0,0,0,0,0,0,0,0
1,18,49,33,0,0,0,0,0,0,0,0
1,17,50,33,0,0,0,0,0,0,0,0
1,16,51,33,0,0,0,0,0,0,0,0
1,15,52,33,0,0,0,0,0,0,0,0
1,14,53,33,0,0,0,0,0,0,0,0
1,13,54,33,0,0,0,0,0,0,0,0
1,12,55,33,0,0,0,0,0,0,0,0
1,11,56,33,0,0,0,0,0,0,0,0
1,10,57,33,0,0,0,0,0,0,0,0
1,9,58,33,0,0,0,0,0,0,0,0
1,7,60,33,0,0,0,0,0,0,0,0
1,6,61,33,0,0,0,0,0,0,0,0
1,5,62,33,0,0,0,0,0,0,0,0
1,4,63,33,0,0,0,0,0,0,0,0
1,3,64,33,0,0,0,0,0,0,0,0
1,2,65,33,0,0,0,0,0,0,0,0
1,1,66,33,0,0,0,0,0,0,0,0
1,0,67,33,0,0,0,0,0,0,0,0
1,0,66,34,0,0,0,0,0,0,0,0
1,0,65,35,0,0,0,0,0,0,0,0
1,0,64,36,0,0,0,0,0,0,0,0
1,0,63,37,0,0,0,0,0,0,0,0
1,0,62,38,0,0,0,0,0,0,0,0
1,0,4,95,0,1,0,0,0,0,0,3
1,0,3,95,0,2,0,0,0,0,0,3
1,0,2,95,0,3,0,0,0,0,0,3
1,0,1,95,0,4,0,0,0,0,0,3
1,0,0,34,0,65,1,0,0,0,0,2
1,0,0,33,0,65,2,0,0,0,0,2
1,0,0,32,0,65,3,0,0,0,0,2
1,0,0,31,0,65,4,0,0,0,0,2
1,0,0,30,0,65,5,0,0,0,0,2
1,0,0,29,0,65,6,0,0,0,0,2
1,0,0,28,0,65,7,0,0,0,0,2
1,0,0,27,0,65,8,0,0,0,0,2
1,0,0,26,0,65,9,0,0,0,0,2
1,0,0,25,0,65,10,0,0,0,0,2
1,0,0,24,0,65,11,0,0,0,0,2
1,0,0,23,0,65,12,0,0,0,0,2
1,0,0,22,0,65,13,0,0,0,0,2
1,0,0,21,0,65,14,0,0,0,0,2
1,0,0,20,0,65,15,0,0,0,0,2
1,0,0,19,0,65,16,0,0,0,0,2
1,0,0,18,0,65,17,0,0,0,0,2
1,0,0,17,0,65,18,0,0,0,0,2
1,0,0,16,0,65,19,0,0,0,0,2
1,0,0,15,0,65,20,0,0,0,0,2
1,0,0,14,0,65,21,0,0,0,0,2
1,0,0,13,0,65,22,0,0,0,0,2
1,0,0,12,0,65,23,0,0,0,0,2
1,0,0,11,0,65,24,0,0,0,0,2
1,0,0,10,0,65,25,0,0,0,0,2
1,0,0,9,0,65,26,0,0,0,0,2
1,0,0,8,0,65,27,0,0,0,0,2
1,0,0,7,0,65,28,0,0,0,0,2
1,0,0,6,0,65,29,0,0,0,0,2
1,0,0,5,0,65,30,0,0,0,0,2
1,0,0,4,0,65,31,0,0,0,0,2
1,0,0,3,0,65,31,1,0,0,0,2
1,0,0,2,0,65,31,2,0,0,0,2
1,0,0,1,0,65,31,3,0,0,0,2
1,0,0,0,0,64,31,5,0,0,0,2
1,0,0,0,0,63,31,6,0,0,0,2
1,0,0,0,0,62,31,7,0,0,0,2
1,0,0,0,0,61,31,8,0,0,0,2
1,0,0,0,0,60,31,9,0,0,0,2
1,0,0,0,0,58,31,11,0,0,0,2
1,0,0,0,0,57,31,12,0,0,0,2
1,0,0,0,0,56,31,13,0,0,0,2
1,0,0,0,0,55,31,14,0,0,0,2
1,0,0,0,0,54,31,15,0,0,0,2
1,0,0,0,0,53,31,16,0,0,0,2
1,0,0,0,0,52,31,17,0,0,0,2
1,0,0,0,0,51,31,18,0,0,0,2
1,0,0,0,0,50,31,19,0,0,0,2
1,0,0,0,0,49,31,20,0,0,0,2
1,0,0,0,0,48,31,21,0,0,0,2
1,0,0,0,0,47,31,22,0,0,0,2
1,0,0,0,0,46,31,23,0,0,0,2
1,0,0,0,0,45,31,24,0,0,0,2
1,0,0,0,0,44,31,25,0,0,0,2
1,0,0,0,0,43,31,26,0,0,0,2
1,0,0,0,0,42,31,27,0,0,0,2
1,0,0,0,0,41,31,28,0,0,0,2
1,0,0,0,0,40,31,29,0,0,0,2
1,0,0,0,0,39,31,30,0,0,0,2
1,0,0,0,0,38,31,31,0,0,0,2
1,0,0,0,0,37,31,32,0,0,0,2
1,0,0,0,0,36,31,33,0,0,0,2
1,0,0,0,0,35,31,34,0,0,0,2
1,0,0,0,0,34,31,35,0,0,0,2
1,0,0,0,0,33,31,36,0,0,0,2
1,0,0,0,0,32,31,37,0,0,0,2
1,0,0,0,0,31,31,38,0,0,0,2
1,0,0,0,0,30,31,39,0,0,0,2
1,0,0,0,0,29,31,40,0,0,0,2
1,0,0,0,0,28,31,41,0,0,0,2
1,0,0,0,0,27,31,42,0,0,0,2
1,0,0,0,0,26,31,43,0,0,0,2
1,0,0,0,0,25,31,44,0,0,0,2
1,0,0,0,0,24,31,45,0,0,0,2
1,0,0,0,0,23,31,46,0,0,0,2
1,0,0,0,0,22,31,47,0,0,0,2
1,0,0,0,0,21,31,48,0,0,0,2
1,0,0,0,0,20,31,49,0,0,0,2
1,0,0,0,0,19,31,50,0,0,0,0
1,0,0,0,0,18,31,51,0,0,0,0
1,0,0,0,0,17,31,52,0,0,0,0
1,0,0,0,0,16,31,53,0,0,0,0
1,0,0,0,0,15,31,54,0,0,0,0
1,0,0,0,0,14,31,55,0,0,0,0
1,0,0,0,0,13,31,56,0,0,0,0
1,0,0,0,0,12,31,57,0,0,0,0
1,0,0,0,0,11,31,58,0,0,0,0
1,0,0,0,0,10,31,59,0,0,0,0
1,0,0,0,0,9,31,60,0,0,0,0
1,0,0,0,0,7,31,62,0,0,0,0
1,0,0,0,0,6,31,63,0,0,0,0
1,0,0,1,0,33,31,35,0,0,0,2
1,0,0,2,0,33,31,34,0,0,0,2
1,0,0,3,0,33,31,33,0,0,0,2
1,0,0,4,0,33,31,32,0,0,0,2
1,0,0,5,0,33,31,31,0,0,0,2
1,0,0,6,0,33,31,30,0,0,0,2
1,0,0,7,0,33,31,29,0,0,0,2
1,0,0,8,0,33,31,28,0,0,0,2
1,0,0,9,0,33,31,27,0,0,0,2
1,0,0,10,0,33,31,26,0,0,0,2
1,0,0,11,0,33,31,25,0,0,0,2
1,0,0,12,0,33,31,24,0,0,0,2
1,0,0,13,0,33,31,23,0,0,0,2
1,0,0,14,0,33,31,22,0,0,0,2
1,0,0,15,0,33,31,21,0,0,0,2
1,0,0,16,0,33,31,20,0,0,0,2
1,0,0,17,0,33,31,19,0,0,0,2
1,0,0,18,0,33,31,18,0,0,0,2
1,0,0,19,0,33,31,17,0,0,0,2
1,0,0,20,0,33,31,16,0,0,0,2
1,0,0,21,0,33,31,15,0,0,0,2
1,0,0,22,0,33,31,14,0,0,0,2
1,0,0,23,0,33,31,13,0,0,0,2
1,0,0,24,0,33,31,12,0,0,0,2
1,0,0,25,0,33,31,11,0,0,0,2
1,0,0,26,0,33,31,10,0,0,0,2
1,0,0,27,0,33,31,9,0,0,0,2
1,0,0,28,0,33,31,8,0,0,0,2
1,0,0,29,0,33,31,7,0,0,0,2
1,0,0,30,0,33,31,6,0,0,0,2
1,0,0,31,0,33,31,5,0,0,0,2
1,0,1,31,0,33,31,4,0,0,0,2
1,0,2,31,0,33,31,3,0,0,0,2
1,0,3,31,0,33,31,2,0,0,0,2
1,0,4,31,0,33,31,1,0,0,0,2
1,0,5,31,0,33,31,0,0,0,0,2
1,0,6,31,0,33,30,0,0,0,0,2
1,0,7,31,0,33,29,0,0,0,0,2
1,0,8,31,0,33,28,0,0,0,0,2
1,0,9,31,0,33,27,0,0,0,0,2
1,0,10,31,0,33,26,0,0,0,0,2
1,0,11,31,0,33,25,0,0,0,0,2
1,0,12,31,0,33,24,0,0,0,0,2
1,0,13,31,0,33,23,0,0,0,0,2
1,0,14,31,0,33,22,0,0,0,0,2
1,0,15,31,0,33,21,0,0,0,0,2
1,0,16,31,0,33,20,0,0,0,0,2
1,0,17,31,0,33,19,0,0,0,0,2
1,0,18,31,0,33,18,0,0,0,0,2
1,0,19,31,0,33,17,0,0,0,0,2
1,0,20,31,0,33,16,0,0,0,0,2
1,0,21,31,0,33,15,0,0,0,0,2
1,0,22,31,0,33,14,0,0,0,0,2
1,0,23,31,0,33,13,0,0,0,0,2
1,0,24,31,0,33,12,0,0,0,0,2
1,0,25,31,0,33,11,0,0,0,0,2
1,0,26,31,0,33,10,0,0,0,0,2
1,0,27,31,0,33,9,0,0,0,0,2
1,0,28,31,0,33,8,0,0,0,0,2
1,0,29,31,0,33,7,0,0,0,0,2
1,0,30,31,0,33,6,0,0,0,0,2
1,0,31,31,0,33,5,0,0,0,0,2
1,0,32,31,0,33,4,0,0,0,0,2
1,0,33,31,0,33,3,0,0,0,0,2
1,0,33,32,0,33,2,0,0,0,0,2
1,0,33,33,0,33,1,0,0,0,0,2
1,0,33,34,0,33,0,0,0,0,0,3
1,0,33,35,0,32,0,0,0,0,0,3
1,0,33,36,0,31,0,0,0,0,0,3
1,0,33,37,0,30,0,0,0,0,0,3
1,0,33,38,0,29,0,0,0,0,0,3
1,0,33,39,0,28,0,0,0,0,0,3
1,0,33,40,0,27,0,0,0,0,0,3
1,0,33,41,0,26,0,0,0,0,0,3
1,0,33,42,0,25,0,0,0,0,0,3
1,0,33,43,0,24,0,0,0,0,0,3
1,0,33,44,0,23,0,0,0,0,0,3
1,0,33,45,0,22,0,0,0,0,0,3
1,0,33,46,0,21,0,0,0,0,0,3
1,0,33,47,0,20,0,0,0,0,0,3
1,0,33,48,0,19,0,0,0,0,0,3
1,0,33,49,0,18,0,0,0,0,0,3
1,0,33,50,0,17,0,0,0,0,0,3
1,0,33,51,0,16,0,0,0,0,0,3
1,0,33,52,0,15,0,0,0,0,0,3
1,0,33,53,0,14,0,0,0,0,0,3
1,0,33,54,0,13,0,0,0,0,0,3
1,0,33,55,0,12,0,0,0,0,0,3
1,0,33,56,0,11,0,0,0,0,0,3
1,0,33,57,0,10,0,0,0,0,0,3
1,0,33,58,0,9,0,0,0,0,0,3
1,0,33,59,0,8,0,0,0,0,0,3
1,0,33,60,0,7,0,0,0,0,0,3
1,0,33,61,0,6,0,0,0,0,0,3
1,0,33,62,0,5,0,0,0,0,0,3
1,0,33,62,1,4,0,0,0,0,0,3
1,0,33,62,2,3,0,0,0,0,0,3
1,0,33,62,3,2,0,0,0,0,0,3
1,0,33,62,4,1,0,0,0,0,0,3
1,0,33,62,5,0,0,0,0,0,0,3
1,0,33,61,6,0,0,0,0,0,0,3
1,0,33,60,7,0,0,0,0,0,0,3
1,0,33,59,8,0,0,0,0,0,0,3
1,0,33,58,9,0,0,0,0,0,0,3
1,0,33,57,10,0,0,0,0,0,0,3
1,0,33,56,11,0,0,0,0,0,0,3
1,0,33,55,12,0,0,0,0,0,0,3
1,0,33,54,13,0,0,0,0,0,0,3
1,0,33,53,14,0,0,0,0,0,0,3
1,0,33,52,15,0,0,0,0,0,0,3
1,0,33,51,16,0,0,0,0,0,0,3
1,0,33,50,17,0,0,0,0,0,0,3
1,0,33,49,18,0,0,0,0,0,0,3
1,0,33,48,19,0,0,0,0,0,0,3
1,0,33,47,20,0,0,0,0,0,0,3
1,0,33,46,21,0,0,0,0,0,0,3
1,0,33,45,22,0,0,0,0,0,0,3
1,0,33,44,23,0,0,0,0,0,0,3
1,0,33,43,24,0,0,0,0,0,0,3
1,0,33,42,25,0,0,0,0,0,0,3
1,0,33,41,26,0,0,0,0,0,0,3
1,0,33,40,27,0,0,0,0,0,0,3
1,0,33,39,28,0,0,0,0,0,0,3
1,0,33,38,29,0,0,0,0,0,0,3
1,0,33,37,30,0,0,0,0,0,0,3
1,0,33,36,31,0,0,0,0,0,0,3
1,0,33,35,31,0,1,0,0,0,0,0
1,0,33,34,31,0,2,0,0,0,0,0
1,0,33,33,31,0,3,0,0,0,0,0
1,0,33,32,31,0,4,0,0,0,0,0
1,0,33,31,31,0,5,0,0,0,0,0
1,0,32,31,31,0,6,0,0,0,0,0
1,0,31,31,31,0,7,0,0,0,0,0
1,0,30,31,31,0,8,0,0,0,0,0
1,0,29,31,31,0,9,0,0,0,0,0
1,0,28,31,31,0,10,0,0,0,0,0
1,0,27,31,31,0,11,0,0,0,0,0
1,0,26,31,31,0,12,0,0,0,0,0
1,0,25,31,31,0,13,0,0,0,0,0
1,0,24,31,31,0,14,0,0,0,0,0
1,0,23,31,31,0,15,0,0,0,0,0
1,0,22,31,31,0,16,0,0,0,0,0
1,0,21,31,31,0,17,0,0,0,0,0
1,0,20,31,31,0,18,0,0,0,0,0
1,0,19,31,31,0,19,0,0,0,0,0
1,0,18,31,31,0,20,0,0,0,0,0
1,0,17,31,31,0,21,0,0,0,0,0
1,0,16,31,31,0,22,0,0,0,0,0
1,0,15,31,31,0,23,0,0,0,0,0
1,0,14,31,31,0,24,0,0,0,0,0
1,0,13,31,31,0,25,0,0,0,0,0
1,0,12,31,31,0,26,0,0,0,0,0
1,0,11,31,31,0,27,0,0,0,0,0
1,0,10,31,31,0,28,0,0,0,0,0
1,0,9,31,31,0,29,0,0,0,0,0
1,0,8,31,31,0,30,0,0,0,0,0
1,0,7,31,31,0,31,0,0,0,0,0
1,0,6,31,31,0,32,0,0,0,0,2
1,0,5,31,31,0,33,0,0,0,0,2
1,0,4,31,31,0,34,0,0,0,0,2
1,0,3,31,31,0,35,0,0,0,0,2
1,0,2,31,31,0,36,0,0,0,0,2
1,0,1,31,31,0,37,0,0,0,0,2
1,0,0,31,31,0,38,0,0,0,0,2
1,0,0,7,31,0,62,0,0,0,0,2
1,0,0,6,31,0,63,0,0,0,0,2
1,0,0,5,31,0,64,0,0,0,0,2
1,0,0,4,31,0,64,1,0,0,0,2
1,0,0,3,31,0,64,2,0,0,0,2
1,0,0,2,31,0,64,3,0,0,0,2
1,0,0,1,31,0,64,4,0,0,0,2
1,0,0,0,31,0,64,5,0,0,0,2
1,0,0,0,30,0,64,6,0,0,0,2
1,0,0,0,29,0,64,7,0,0,0,2
1,0,0,0,28,0,64,8,0,0,0,2
1,0,0,0,27,0,64,9,0,0,0,2
1,0,0,0,26,0,64,10,0,0,0,2
1,0,0,0,25,0,64,11,0,0,0,2
1,0,0,0,24,0,64,12,0,0,0,2
1,0,0,0,23,0,64,13,0,0,0,2
1,0,0,0,22,0,64,14,0,0,0,2
1,0,0,0,21,0,64,15,0,0,0,2
1,0,0,0,20,0,64,16,0,0,0,2
1,0,0,0,19,0,64,17,0,0,0,2
1,0,0,0,18,0,64,18,0,0,0,2
1,0,0,0,17,0,64,19,0,0,0,2
1,0,0,0,16,0,64,20,0,0,0,2
1,0,0,0,15,0,64,21,0,0,0,2
1,0,0,0,14,0,64,22,0,0,0,2
1,0,0,0,13,0,64,23,0,0,0,2
1,0,0,0,12,0,64,24,0,0,0,2
1,0,0,0,11,0,64,25,0,0,0,2
1,0,0,0,10,0,64,26,0,0,0,2
1,0,0,0,9,0,64,27,0,0,0,2
1,0,0,0,8,0,64,28,0,0,0,2
1,0,0,0,7,0,64,29,0,0,0,2
1,0,0,0,6,0,64,30,0,0,0,2
1,0,0,0,5,0,64,31,0,0,0,2
1,0,0,0,4,0,64,32,0,0,0,2
1,0,0,0,3,0,64,33,0,0,0,2
1,0,0,0,2,0,64,34,0,0,0,2
1,0,0,0,1,0,64,35,0,0,0,2
1,0,0,0,0,0,36,63,1,0,0,0
1,0,0,0,0,0,35,63,2,0,0,0
1,0,0,0,0,0,34,63,3,0,0,0
1,0,0,0,0,0,33,63,4,0,0,0
1,0,0,0,0,0,32,63,5,0,0,0
1,0,0,0,0,0,31,63,6,0,0,0
1,0,0,0,0,0,30,63,7,0,0,0
1,0,0,0,0,0,29,63,8,0,0,0
1,0,0,0,0,0,28,63,9,0,0,0
1,0,0,0,0,0,27,63,10,0,0,0
1,0,0,0,0,0,26,63,11,0,0,0
1,0,0,0,0,0,25,63,12,0,0,0
1,0,0,0,0,0,24,63,13,0,0,0
1,0,0,0,0,0,23,63,14,0,0,0
1,0,0,0,0,0,22,63,15,0,0,0
1,0,0,0,0,0,21,63,16,0,0,0
1,0,0,0,0,0,20,63,17,0,0,0
1,0,0,0,0,0,19,63,18,0,0,0
1,0,0,0,0,0,18,63,19,0,0,0
1,0,0,0,0,0,17,63,20,0,0,0
1,0,0,0,0,0,16,63,21,0,0,0
1,0,0,0,0,0,15,63,22,0,0,0
1,0,0,0,0,0,14,63,23,0,0,0
1,0,0,0,0,0,13,63,24,0,0,0
1,0,0,0,0,0,12,63,25,0,0,0
1,0,0,0,0,0,11,63,26,0,0,0
1,0,0,0,0,0,10,63,27,0,0,0
1,0,0,0,0,0,9,63,28,0,0,0
1,0,0,0,0,0,8,63,29,0,0,0
1,0,0,0,0,0,7,63,30,0,0,0
1,0,0,0,0,0,6,63,31,0,0,0
1,0,0,0,0,0,5,63,32,0,0,0
1,0,0,0,0,0,4,63,33,0,0,0
1,0,0,0,0,0,3,63,34,0,0,0
1,0,0,0,0,0,2,63,35,0,0,0
1,0,0,0,0,0,1,63,36,0,0,0
1,0,0,0,0,0,1,35,64,0,0,0
1,0,0,0,0,0,2,34,64,0,0,0
1,0,0,0,0,0,3,33,64,0,0,0
1,0,0,0,0,0,4,32,64,0,0,0
1,0,0,0,0,0,6,30,64,0,0,0
1,0,0,0,0,0,7,29,64,0,0,0
1,0,0,0,0,0,8,28,64,0,0,0
1,0,0,0,0,0,9,27,64,0,0,0
1,0,0,0,0,0,10,26,64,0,0,0
1,0,0,0,0,0,11,25,64,0,0,0
1,0,0,0,0,0,12,24,64,0,0,0
1,0,0,0,0,0,13,23,64,0,0,0
1,0,0,0,0,0,14,22,64,0,0,0
1,0,0,0,0,0,15,21,64,0,0,0
1,0,0,0,0,0,16,20,64,0,0,0
1,0,0,0,0,0,17,19,64,0,0,0
1,0,0,0,0,0,18,18,64,0,0,0
1,0,0,0,0,0,19,17,64,0,0,0
1,0,0,0,0,0,20,16,64,0,0,0
1,0,0,0,0,0,21,15,64,0,0,0
1,0,0,0,0,0,22,14,64,0,0,0
1,0,0,0,0,0,23,13,64,0,0,0
1,0,0,0,0,0,24,12,64,0,0,0
1,0,0,0,0,0,25,11,64,0,0,0
1,0,0,0,0,0,26,10,64,0,0,0
1,0,0,0,0,0,27,9,64,0,0,0
1,0,0,0,0,0,28,8,64,0,0,0
1,0,0,0,0,0,29,7,64,0,0,0
1,0,0,0,0,0,30,6,64,0,0,0
1,0,0,0,0,0,31,5,64,0,0,0
1,0,0,0,0,1,31,4,64,0,0,0
1,0,0,0,0,2,31,3,64,0,0,0
1,0,0,0,0,3,31,2,64,0,0,0
1,0,0,0,0,4,31,1,64,0,0,0
1,0,0,0,0,5,31,0,64,0,0,0
1,0,0,0,0,6,31,0,63,0,0,0
1,0,0,0,0,7,31,0,62,0,0,0
1,0,0,0,0,8,31,0,61,0,0,0
1,0,0,0,0,9,31,0,60,0,0,0
1,0,0,0,0,10,31,0,59,0,0,0
1,0,0,0,0,11,31,0,58,0,0,0
1,0,0,0,0,12,31,0,57,0,0,0
1,0,0,0,0,13,31,0,56,0,0,0
1,0,0,0,0,14,31,0,55,0,0,0
1,0,0,0,0,15,31,0,54,0,0,0
1,0,0,0,0,16,31,0,53,0,0,0
1,0,0,0,0,18,31,0,51,0,0,0
1,0,0,0,0,19,31,0,50,0,0,0
1,0,0,0,0,20,31,0,49,0,0,2
1,0,0,0,0,21,31,0,48,0,0,2
1,0,0,0,0,22,31,0,47,0,0,2
1,0,0,0,0,23,31,0,46,0,0,2
1,0,0,0,0,24,31,0,45,0,0,2
1,0,0,0,0,25,31,0,44,0,0,2
1,0,0,0,0,26,31,0,43,0,0,2
1,0,0,0,0,27,31,0,42,0,0,2
1,0,0,0,0,28,31,0,41,0,0,2
1,0,0,0,0,29,31,0,40,0,0,2
1,0,0,1,0,29,31,0,39,0,0,2
1,0,0,2,0,29,31,0,38,0,0,2
1,0,0,3,0,29,31,0,37,0,0,2
1,0,0,4,0,29,31,0,36,0,0,2
1,0,0,5,0,29,31,0,35,0,0,2
1,0,0,6,0,29,31,0,34,0,0,2
1,0,0,7,0,29,31,0,33,0,0,2
1,0,0,8,0,29,31,0,32,0,0,2
1,0,0,9,0,29,31,0,31,0,0,2
1,0,0,10,0,29,31,0,30,0,0,2
1,0,0,11,0,29,31,0,29,0,0,2
1,0,0,12,0,29,31,0,28,0,0,2
1,0,0,13,0,29,31,0,27,0,0,2
1,0,0,14,0,29,31,0,26,0,0,2
1,0,0,15,0,29,31,0,25,0,0,2
1,0,0,16,0,29,31,0,24,0,0,2
1,0,0,17,0,29,31,0,23,0,0,2
1,0,0,18,0,29,31,0,22,0,0,2
1,0,0,19,0,29,31,0,21,0,0,2
1,0,0,20,0,29,31,0,20,0,0,2
1,0,0,21,0,29,31,0,19,0,0,2
1,0,0,22,0,29,31,0,18,0,0,2
1,0,0,23,0,29,31,0,17,0,0,2
1,0,0,24,0,29,31,0,16,0,0,2
1,0,0,25,0,29,31,0,15,0,0,2
1,0,0,26,0,29,31,0,14,0,0,2
1,0,0,27,0,29,31,0,13,0,0,2
1,0,0,28,0,29,31,0,12,0,0,2
1,0,0,29,0,29,31,0,11,0,0,2
1,0,0,30,0,29,31,0,10,0,0,2
1,0,0,31,0,29,31,0,9,0,0,2
1,0,0,32,0,29,31,0,8,0,0,2
1,0,0,33,0,29,31,0,7,0,0,2
1,0,0,34,0,29,31,0,6,0,0,2
1,0,0,35,0,29,31,0,5,0,0,2
1,0,0,36,0,29,31,0,4,0,0,2
1,0,0,37,0,29,31,0,3,0,0,2
1,0,0,38,0,29,31,0,2,0,0,2
1,0,0,39,0,29,31,0,1,0,0,2
1,0,0,40,0,29,31,0,0,0,0,2
1,0,0,41,0,29,30,0,0,0,0,2
1,0,0,42,0,29,29,0,0,0,0,2
1,0,0,43,0,29,28,0,0,0,0,2
1,0,0,44,0,29,27,0,0,0,0,2
1,0,0,45,0,29,26,0,0,0,0,2
1,0,0,46,0,29,25,0,0,0,0,2
1,0,0,47,0,29,24,0,0,0,0,2
1,0,0,48,0,29,23,0,0,0,0,2
1,0,0,49,0,29,22,0,0,0,0,2
1,0,0,50,0,29,21,0,0,0,0,0
1,0,0,51,0,29,20,0,0,0,0,0
1,0,0,52,0,29,19,0,0,0,0,0
1,0,0,53,0,29,18,0,0,0,0,0
1,0,0,54,0,29,17,0,0,0,0,0
1,0,0,55,0,29,16,0,0,0,0,0
1,0,0,56,0,29,15,0,0,0,0,0
1,0,0,57,0,29,14,0,0,0,0,0
1,0,0,58,0,29,13,0,0,0,0,0
1,0,0,59,0,29,12,0,0,0,0,0
1,0,0,60,0,29,11,0,0,0,0,0
1,0,0,61,0,29,10,0,0,0,0,0
1,0,0,62,0,29,9,0,0,0,0,0
1,0,0,63,0,29,8,0,0,0,0,0
1,0,0,64,0,29,7,0,0,0,0,0
1,0,0,65,0,29,6,0,0,0,0,0
1,0,0,66,0,29,5,0,0,0,0,0
1,0,0,67,0,29,4,0,0,0,0,0
1,0,0,68,0,29,3,0,0,0,0,0
1,0,0,69,0,29,2,0,0,0,0,0
1,0,0,70,0,29,1,0,0,0,0,0
1,0,0,66,0,33,0,1,0,0,0,0
1,0,0,65,0,33,0,2,0,0,0,0
1,0,0,64,0,33,0,3,0,0,0,0
